Millenium: Tabela Kursów Walut Obcych Banku Millennium S.A. (CHF)
* - Dewizy
** - Dewizy (produkty kredytowe firm):
        kursy wymiany walut obcych w złotych dla transakcji kredytowych zawartych z przedsiębiorcami:
            kredyty (poza kredytem w rachunku bieżącym), gwarancje bankowe, akredytywy dokumentowe, faktoring.
*** - Kurs waluty CHF do obsługi kredytów hipotecznych udzielonych we franku szwajcarskim przez Bank Millennium (CHH)

Data	Godzina	Dewizy Kupno*	Dewizy Sprzedaż*	Pieniądze Kupno	Pieniądze Sprzedaż	Dewizy Kupno**	Dewizy Sprzedaż**		Dewizy Kupno***	Dewizy Sprzedaż***
2008-02-05	11:43	2.1505	2.2542	2.1405	2.273	0	0		-	-
2008-02-05	14:10	2.1505	2.2542	2.1405	2.273	0	0		-	-
2008-02-06	08:09	2.1816	2.2868	2.1715	2.3059	0	0		-	-
2008-02-06	12:51	2.1816	2.2868	2.1715	2.3059	0	0		-	-
2008-02-07	08:00	2.1869	2.2923	2.1768	2.3114	0	0		-	-
2008-02-07	13:21	2.1869	2.2923	2.1768	2.3114	0	0		-	-
2008-02-07	15:25	2.1987	2.3047	2.1885	2.3239	0	0		-	-
2008-02-08	09:09	2.1959	2.3018	2.1858	2.321	0	0		-	-
2008-02-08	14:28	2.1959	2.3018	2.1858	2.321	0	0		-	-
2008-02-11	08:17	2.2017	2.3079	2.1915	2.3271	0	0		-	-
2008-02-11	12:31	2.2017	2.3079	2.1915	2.3271	0	0		-	-
2008-02-12	08:09	2.1976	2.3035	2.1874	2.3227	0	0		-	-
2008-02-12	13:00	2.1976	2.3035	2.1874	2.3227	0	0		-	-
2008-02-13	08:05	2.1915	2.2972	2.1814	2.3164	0	0		-	-
2008-02-13	14:04	2.1915	2.2972	2.1814	2.3164	0	0		-	-
2008-02-14	08:03	2.1669	2.2714	2.1569	2.2903	0	0		-	-
2008-02-14	12:58	2.1669	2.2714	2.1569	2.2903	0	0		-	-
2008-02-15	08:05	2.1756	2.2805	2.1656	2.2995	0	0		-	-
2008-02-15	13:03	2.1756	2.2805	2.1656	2.2995	0	0		-	-
2008-02-18	08:08	2.1684	2.273	2.1584	2.2919	0	0		-	-
2008-02-18	12:58	2.1684	2.273	2.1584	2.2919	0	0		-	-
2008-02-19	08:05	2.1571	2.2611	2.1471	2.2799	0	0		-	-
2008-02-19	12:44	2.1571	2.2611	2.1471	2.2799	0	0		-	-
2008-02-20	08:07	2.1694	2.274	2.1593	2.2929	0	0		-	-
2008-02-20	12:11	2.1694	2.274	2.1593	2.2929	0	0		-	-
2008-02-21	08:03	2.1495	2.2532	2.1396	2.2719	0	0		-	-
2008-02-21	14:50	2.1495	2.2532	2.1396	2.2719	0	0		-	-
2008-02-22	08:18	2.154	2.2579	2.1441	2.2767	0	0		-	-
2008-02-22	13:03	2.154	2.2579	2.1441	2.2767	0	0		-	-
2008-02-22	14:52	2.1565	2.2605	2.1465	2.2793	0	0		-	-
2008-02-25	08:04	2.154	2.2578	2.144	2.2766	0	0		-	-
2008-02-25	16:44	2.154	2.2578	2.144	2.2766	0	0		-	-
2008-02-26	08:05	2.1318	2.2346	2.1219	2.2532	0	0		-	-
2008-02-26	19:38	2.1318	2.2346	2.1219	2.2532	0	0		-	-
2008-02-27	08:00	2.1391	2.2422	2.1292	2.2609	0	0		-	-
2008-02-27	17:03	2.1391	2.2422	2.1292	2.2609	0	0		-	-
2008-02-28	07:57	2.1356	2.2386	2.1258	2.2572	0	0		-	-
2008-02-28	13:25	2.1356	2.2386	2.1258	2.2572	0	0		-	-
2008-02-29	08:04	2.1479	2.2515	2.1379	2.2702	0	0		-	-
2008-02-29	13:32	2.1479	2.2515	2.1379	2.2702	0	0		-	-
2008-03-03	08:07	2.1885	2.2941	2.1784	2.3131	0	0		-	-
2008-03-03	16:12	2.1885	2.2941	2.1784	2.3131	0	0		-	-
2008-03-04	08:28	2.1699	2.2746	2.1599	2.2935	0	0		-	-
2008-03-04	12:42	2.1699	2.2746	2.1599	2.2935	0	0		-	-
2008-03-05	08:15	2.1809	2.2861	2.1708	2.3051	0	0		-	-
2008-03-05	13:04	2.1809	2.2861	2.1708	2.3051	0	0		-	-
2008-03-06	08:09	2.1687	2.2733	2.1587	2.2923	0	0		-	-
2008-03-06	13:05	2.1687	2.2733	2.1587	2.2923	0	0		-	-
2008-03-07	08:11	2.2081	2.3145	2.1979	2.3338	0	0		-	-
2008-03-07	13:18	2.2081	2.3145	2.1979	2.3338	0	0		-	-
2008-03-10	08:06	2.2191	2.3261	2.2088	2.3455	0	0		-	-
2008-03-10	14:06	2.2191	2.3261	2.2088	2.3455	0	0		-	-
2008-03-11	08:02	2.2183	2.3253	2.208	2.3446	0	0		-	-
2008-03-11	10:46	2.2031	2.3093	2.1929	2.3285	0	0		-	-
2008-03-11	13:30	2.2031	2.3093	2.1929	2.3285	0	0		-	-
2008-03-12	07:58	2.1748	2.2797	2.1648	2.2987	0	0		-	-
2008-03-12	14:05	2.1748	2.2797	2.1648	2.2987	0	0		-	-
2008-03-13	08:04	2.1888	2.2943	2.1787	2.3134	0	0		-	-
2008-03-13	13:07	2.1888	2.2943	2.1787	2.3134	0	0		-	-
2008-03-14	08:13	2.1885	2.2941	2.1784	2.3132	0	0		-	-
2008-03-14	14:42	2.1885	2.2941	2.1784	2.3132	0	0		-	-
2008-03-17	07:58	2.2438	2.352	2.2334	2.3716	0	0		-	-
2008-03-17	13:11	2.2438	2.352	2.2334	2.3716	0	0		-	-
2008-03-18	08:00	2.2232	2.3305	2.213	2.3499	0	0		-	-
2008-03-18	12:04	2.2232	2.3305	2.213	2.3499	0	0		-	-
2008-03-18	14:33	2.2232	2.3305	2.213	2.3499	0	0		-	-
2008-03-19	07:57	2.2005	2.3066	2.1904	2.3258	0	0		-	-
2008-03-19	12:52	2.2005	2.3066	2.1904	2.3258	0	0		-	-
2008-03-20	07:53	2.2112	2.3179	2.201	2.3372	0	0		-	-
2008-03-20	12:40	2.2112	2.3179	2.201	2.3372	0	0		-	-
2008-03-20	14:16	2.2028	2.3091	2.1927	2.3283	0	0		-	-
2008-03-21	08:05	2.2095	2.316	2.1993	2.3353	0	0		-	-
2008-03-21	13:22	2.2095	2.316	2.1993	2.3353	0	0		-	-
2008-03-25	07:58	2.1837	2.289	2.1736	2.3081	0	0		-	-
2008-03-25	13:05	2.1837	2.289	2.1736	2.3081	0	0		-	-
2008-03-26	07:49	2.1804	2.2856	2.1704	2.3046	0	0		-	-
2008-03-26	14:02	2.1804	2.2856	2.1704	2.3046	0	0		-	-
2008-03-27	07:57	2.1923	2.298	2.1822	2.3172	0	0		-	-
2008-03-27	13:10	2.1923	2.298	2.1822	2.3172	0	0		-	-
2008-03-28	08:11	2.1885	2.294	2.1784	2.3131	0	0		-	-
2008-03-28	12:50	2.1885	2.294	2.1784	2.3131	0	0		-	-
2008-03-31	08:10	2.1801	2.2853	2.17	2.3043	0	0		-	-
2008-03-31	14:30	2.1801	2.2853	2.17	2.3043	0	0		-	-
2008-04-01	08:10	2.1835	2.2888	2.1734	2.3078	0	0		-	-
2008-04-02	08:10	2.1635	2.2678	2.1535	2.2867	0	0		-	-
2008-04-02	12:18	2.1531	2.2569	2.1431	2.2757	0	0		-	-
2008-04-02	13:18	2.1531	2.2569	2.1431	2.2757	0	0		-	-
2008-04-03	08:00	2.1459	2.2494	2.136	2.2681	0	0		-	-
2008-04-03	12:52	2.1459	2.2494	2.136	2.2681	0	0		-	-
2008-04-04	08:23	2.1395	2.2426	2.1296	2.2613	0	0		-	-
2008-04-04	17:53	2.1395	2.2426	2.1296	2.2613	0	0		-	-
2008-04-07	08:12	2.1311	2.2338	2.1212	2.2524	0	0		-	-
2008-04-07	13:52	2.1311	2.2338	2.1212	2.2524	0	0		-	-
2008-04-08	08:03	2.1218	2.2242	2.112	2.2427	0	0		-	-
2008-04-08	14:18	2.1218	2.2242	2.112	2.2427	0	0		-	-
2008-04-09	08:09	2.1161	2.2182	2.1063	2.2366	0	0		-	-
2008-04-09	14:05	2.1161	2.2182	2.1063	2.2366	0	0		-	-
2008-04-10	08:02	2.1308	2.2336	2.121	2.2522	0	0		-	-
2008-04-10	14:09	2.1308	2.2336	2.121	2.2522	0	0		-	-
2008-04-11	08:21	2.1084	2.21	2.0986	2.2284	0	0		-	-
2008-04-11	15:27	2.1084	2.21	2.0986	2.2284	0	0		-	-
2008-04-14	08:12	2.1246	2.227	2.1147	2.2456	0	0		-	-
2008-04-14	11:40	2.1132	2.2151	2.1034	2.2335	0	0		-	-
2008-04-14	14:03	2.1132	2.2151	2.1034	2.2335	0	0		-	-
2008-04-15	08:22	2.0975	2.1986	2.0878	2.2169	0	0		-	-
2008-04-15	13:55	2.0975	2.1986	2.0878	2.2169	0	0		-	-
2008-04-16	08:17	2.088	2.1887	2.0784	2.2069	0	0		-	-
2008-04-16	13:31	2.088	2.1887	2.0784	2.2069	0	0		-	-
2008-04-17	08:14	2.088	2.1887	2.0784	2.2069	0	0		-	-
2008-04-17	14:57	2.088	2.1887	2.0784	2.2069	0	0		-	-
2008-04-18	08:08	2.0884	2.1891	2.0787	2.2073	0	0		-	-
2008-04-18	14:40	2.0884	2.1891	2.0787	2.2073	0	0		-	-
2008-04-21	08:24	2.0751	2.1752	2.0655	2.1933	0	0		-	-
2008-04-21	12:23	2.0751	2.1752	2.0655	2.1933	0	0		-	-
2008-04-21	12:43	2.0765	2.1766	2.0669	2.1947	0	0		-	-
2008-04-22	08:23	2.0777	2.1779	2.0681	2.196	0	0		-	-
2008-04-22	12:39	2.0777	2.1779	2.0681	2.196	0	0		-	-
2008-04-23	07:55	2.0725	2.1724	2.0629	2.1905	0	0		-	-
2008-04-23	12:52	2.0725	2.1724	2.0629	2.1905	0	0		-	-
2008-04-24	07:58	2.0601	2.1595	2.0506	2.1774	0	0		-	-
2008-04-24	11:08	2.0633	2.1628	2.0538	2.1808	0	0		-	-
2008-04-24	13:06	2.0633	2.1628	2.0538	2.1808	0	0		-	-
2008-04-25	08:16	2.061	2.1604	2.0515	2.1784	0	0		-	-
2008-04-25	12:46	2.061	2.1604	2.0515	2.1784	0	0		-	-
2008-04-28	08:14	2.0713	2.1712	2.0618	2.1893	0	0		-	-
2008-04-28	12:20	2.0713	2.1712	2.0618	2.1893	0	0		-	-
2008-04-29	07:56	2.0697	2.1695	2.0602	2.1876	0	0		-	-
2008-04-29	12:41	2.0697	2.1695	2.0602	2.1876	0	0		-	-
2008-04-29	14:25	2.0856	2.1862	2.076	2.2044	0	0		-	-
2008-04-30	08:08	2.0885	2.1892	2.0788	2.2074	0	0		-	-
2008-04-30	15:31	2.0885	2.1892	2.0788	2.2074	0	0		-	-
2008-05-02	08:14	2.0803	2.1806	2.0707	2.1988	0	0		-	-
2008-05-02	13:40	2.0803	2.1806	2.0707	2.1988	0	0		-	-
2008-05-05	07:58	2.0549	2.154	2.0454	2.1719	0	0		-	-
2008-05-05	15:31	2.0549	2.154	2.0454	2.1719	0	0		-	-
2008-05-06	07:56	2.0588	2.158	2.0492	2.176	0	0		-	-
2008-05-06	12:39	2.0588	2.158	2.0492	2.176	0.0	0.0		1.0	1.0
2008-05-06	12:39	2.0588	2.158	2.0492	2.176	0	0		-	-
2008-05-07	16:04	2.0439	2.1424	2.0344	2.1603	0	0		-	-
2008-05-07	16:08	2.0439	2.1424	2.0344	2.1603	0.0	0.0		1.0	1.0
2008-05-07	16:08	2.0439	2.1424	2.0344	2.1603	0	0		-	-
2008-05-08	08:15	2.0517	2.1506	2.0422	2.1685	0	0		-	-
2008-05-08	14:17	2.0517	2.1506	2.0422	2.1685	0	0		-	-
2008-05-09	08:20	2.0576	2.1568	2.0481	2.1747	0	0		-	-
2008-05-09	15:23	2.0576	2.1568	2.0481	2.1747	0	0		-	-
2008-05-12	08:09	2.046	2.1446	2.0365	2.1625	0	0		-	-
2008-05-12	13:07	2.046	2.1446	2.0365	2.1625	0	0		-	-
2008-05-13	08:10	2.0346	2.1327	2.0252	2.1505	0	0		-	-
2008-05-13	15:10	2.0346	2.1327	2.0252	2.1505	0	0		-	-
2008-05-14	08:13	2.023	2.1206	2.0137	2.1383	0	0		-	-
2008-05-14	12:12	2.032	2.13	2.0226	2.1477	0	0		-	-
2008-05-14	13:50	2.032	2.13	2.0226	2.1477	0	0		-	-
2008-05-15	08:17	2.0263	2.124	2.017	2.1417	0	0		-	-
2008-05-15	14:40	2.0263	2.124	2.017	2.1417	0	0		-	-
2008-05-16	08:10	2.0226	2.1201	2.0132	2.1378	0	0		-	-
2008-05-16	12:36	2.0226	2.1201	2.0132	2.1378	0	0		-	-
2008-05-19	08:00	2.0227	2.1203	2.0134	2.1379	0	0		-	-
2008-05-19	13:22	2.0227	2.1203	2.0134	2.1379	0	0		-	-
2008-05-20	08:13	2.0215	2.119	2.0121	2.1366	0	0		-	-
2008-05-20	15:15	2.0215	2.119	2.0121	2.1366	0	0		-	-
2008-05-21	07:58	2.0317	2.1297	2.0224	2.1474	0	0		-	-
2008-05-21	14:12	2.0317	2.1297	2.0224	2.1474	0	0		-	-
2008-05-23	07:40	2.0506	2.1495	2.0411	2.1674	0	0		-	-
2008-05-23	14:08	2.0506	2.1495	2.0411	2.1674	0	0		-	-
2008-05-26	08:09	2.0549	2.154	2.0454	2.1719	0	0		-	-
2008-05-26	12:58	2.0549	2.154	2.0454	2.1719	0	0		-	-
2008-05-27	07:56	2.0449	2.1435	2.0354	2.1613	0	0		-	-
2008-05-27	13:18	2.0449	2.1435	2.0354	2.1613	0	0		-	-
2008-05-28	08:12	2.0463	2.1449	2.0368	2.1628	0	0		-	-
2008-05-28	14:10	2.0463	2.1449	2.0368	2.1628	0	0		-	-
2008-05-29	09:17	2.0301	2.128	2.0207	2.1457	0	0		-	-
2008-05-29	13:05	2.0301	2.128	2.0207	2.1457	0	0		-	-
2008-05-30	08:00	2.0244	2.122	2.015	2.1396	0	0		-	-
2008-05-30	13:07	2.0244	2.122	2.015	2.1396	0	0		-	-
2008-06-02	08:04	2.0316	2.1296	2.0223	2.1474	0	0		-	-
2008-06-02	13:54	2.0316	2.1296	2.0223	2.1474	0	0		-	-
2008-06-03	08:00	2.0488	2.1476	2.0393	2.1654	0	0		-	-
2008-06-03	13:12	2.0488	2.1476	2.0393	2.1654	0	0		-	-
2008-06-04	08:04	2.0418	2.1403	2.0324	2.1581	0	0		-	-
2008-06-04	13:38	2.0418	2.1403	2.0324	2.1581	0	0		-	-
2008-06-05	07:56	2.0438	2.1424	2.0344	2.1602	0	0		-	-
2008-06-05	13:03	2.0438	2.1424	2.0344	2.1602	0.0	0.0		1.0	1.0
2008-06-05	13:03	2.0438	2.1424	2.0344	2.1602	0	0		-	-
2008-06-06	08:02	2.0336	2.1316	2.0242	2.1494	0	0		-	-
2008-06-06	12:41	2.0336	2.1316	2.0242	2.1494	0	0		-	-
2008-06-09	07:48	2.0589	2.1582	2.0494	2.1761	0	0		-	-
2008-06-09	13:15	2.0589	2.1582	2.0494	2.1761	0	0		-	-
2008-06-10	08:15	2.049	2.1479	2.0396	2.1657	0	0		-	-
2008-06-10	12:47	2.049	2.1479	2.0396	2.1657	0	0		-	-
2008-06-11	08:05	2.0406	2.139	2.0312	2.1568	0	0		-	-
2008-06-11	12:31	2.0406	2.139	2.0312	2.1568	0	0		-	-
2008-06-12	08:01	2.0553	2.1545	2.0458	2.1724	0	0		-	-
2008-06-12	13:31	2.0553	2.1545	2.0458	2.1724	0	0		-	-
2008-06-13	08:11	2.057	2.1562	2.0475	2.1741	0	0		-	-
2008-06-13	12:51	2.057	2.1562	2.0475	2.1741	0	0		-	-
2008-06-16	08:17	2.0475	2.1462	2.038	2.1641	0	0		-	-
2008-06-16	13:40	2.0475	2.1462	2.038	2.1641	0	0		-	-
2008-06-17	08:06	2.0442	2.1428	2.0348	2.1607	0	0		-	-
2008-06-17	14:23	2.0442	2.1428	2.0348	2.1607	0	0		-	-
2008-06-18	07:59	2.0395	2.1379	2.0301	2.1557	0	0		-	-
2008-06-18	12:59	2.0395	2.1379	2.0301	2.1557	0	0		-	-
2008-06-19	08:06	2.0427	2.1412	2.0332	2.159	0	0		-	-
2008-06-19	10:48	2.0314	2.1294	2.022	2.1471	0	0		-	-
2008-06-19	14:13	2.0314	2.1294	2.022	2.1471	0	0		-	-
2008-06-20	08:05	2.0282	2.126	2.0189	2.1437	0	0		-	-
2008-06-20	13:23	2.0282	2.126	2.0189	2.1437	0	0		-	-
2008-06-23	08:02	2.0298	2.1277	2.0204	2.1454	0	0		-	-
2008-06-23	13:49	2.0298	2.1277	2.0204	2.1454	0	0		-	-
2008-06-24	08:12	2.0176	2.1149	2.0083	2.1325	0	0		-	-
2008-06-24	12:50	2.0176	2.1149	2.0083	2.1325	0	0		-	-
2008-06-25	08:12	2.0131	2.1102	2.0038	2.1278	0	0		-	-
2008-06-25	12:48	2.0131	2.1102	2.0038	2.1278	0	0		-	-
2008-06-26	08:10	2.0136	2.1107	2.0043	2.1283	0	0		-	-
2008-06-26	12:53	2.0136	2.1107	2.0043	2.1283	0	0		-	-
2008-06-27	08:04	2.0345	2.1326	2.0251	2.1504	0	0		-	-
2008-06-27	13:17	2.0345	2.1326	2.0251	2.1504	0	0		-	-
2008-06-30	07:58	2.0368	2.1351	2.0274	2.1528	0	0		-	-
2008-06-30	13:20	2.0368	2.1351	2.0274	2.1528	0	0		-	-
2008-07-01	08:16	2.0339	2.132	2.0245	2.1497	0	0		-	-
2008-07-01	12:34	2.0339	2.132	2.0245	2.1497	0	0		-	-
2008-07-02	08:10	2.03	2.1279	2.0206	2.1456	0	0		-	-
2008-07-02	13:07	2.03	2.1279	2.0206	2.1456	0	0		-	-
2008-07-03	07:59	2.0267	2.1244	2.0173	2.1421	0	0		-	-
2008-07-03	13:03	2.0267	2.1244	2.0173	2.1421	0	0		-	-
2008-07-04	08:14	2.0154	2.1126	2.006	2.1301	0	0		-	-
2008-07-04	13:03	2.0154	2.1126	2.006	2.1301	0	0		-	-
2008-07-07	08:10	2.0044	2.1011	1.9952	2.1186	0	0		-	-
2008-07-07	13:09	2.0044	2.1011	1.9952	2.1186	0	0		-	-
2008-07-08	08:00	1.998	2.0943	1.9888	2.1118	0	0		-	-
2008-07-08	12:30	1.998	2.0943	1.9888	2.1118	0	0		-	-
2008-07-09	07:58	1.984	2.0797	1.9748	2.097	0	0		-	-
2008-07-09	12:25	1.984	2.0797	1.9748	2.097	0	0		-	-
2008-07-09	13:15	1.9613	2.0559	1.9522	2.073	0	0		-	-
2008-07-10	08:08	1.9704	2.0654	1.9613	2.0826	0	0		-	-
2008-07-10	12:43	1.9704	2.0654	1.9613	2.0826	0	0		-	-
2008-07-11	08:09	1.963	2.0577	1.954	2.0748	0	0		-	-
2008-07-11	13:11	1.963	2.0577	1.954	2.0748	0	0		-	-
2008-07-11	15:45	1.9674	2.0623	1.9583	2.0795	0	0		-	-
2008-07-14	08:08	1.9616	2.0562	1.9526	2.0733	0	0		-	-
2008-07-14	13:45	1.9616	2.0562	1.9526	2.0733	0	0		-	-
2008-07-15	08:11	1.9626	2.0573	1.9536	2.0744	0	0		-	-
2008-07-15	15:17	1.9626	2.0573	1.9536	2.0744	0	0		-	-
2008-07-16	08:11	1.9683	2.0632	1.9592	2.0804	0	0		-	-
2008-07-16	13:45	1.9683	2.0632	1.9592	2.0804	0	0		-	-
2008-07-17	08:01	1.9463	2.0402	1.9373	2.0572	0	0		-	-
2008-07-17	13:37	1.9463	2.0402	1.9373	2.0572	0	0		-	-
2008-07-18	08:07	1.945	2.0388	1.936	2.0558	0	0		-	-
2008-07-18	12:24	1.945	2.0388	1.936	2.0558	0	0		-	-
2008-07-21	08:08	1.9331	2.0263	1.9241	2.0432	0	0		-	-
2008-07-21	13:20	1.9331	2.0263	1.9241	2.0432	0	0		-	-
2008-07-21	13:40	1.9331	2.0263	1.9241	2.0432	0	0		-	-
2008-07-21	15:38	1.9331	2.0263	1.9241	2.0432	0	0		-	-
2008-07-22	09:16	1.9379	2.0314	1.9289	2.0483	0	0		-	-
2008-07-22	10:33	1.9362	2.0295	1.9272	2.0464	0	0		-	-
2008-07-22	10:45	1.9354	2.0287	1.9265	2.0456	0	0		-	-
2008-07-22	10:48	1.9368	2.0302	1.9279	2.0471	0	0		-	-
2008-07-22	12:19	1.9368	2.0302	1.9279	2.0471	0	0		-	-
2008-07-23	07:58	1.9392	2.0327	1.9302	2.0496	0	0		-	-
2008-07-23	11:23	1.954	2.0482	1.945	2.0653	0	0		-	-
2008-07-23	12:48	1.954	2.0482	1.945	2.0653	0	0		-	-
2008-07-24	08:01	1.9482	2.0422	1.9393	2.0592	0	0		-	-
2008-07-24	11:23	1.9342	2.0274	1.9252	2.0443	0	0		-	-
2008-07-24	14:03	1.9342	2.0274	1.9252	2.0443	0	0		-	-
2008-07-25	08:20	1.9329	2.0261	1.9239	2.0429	0	0		-	-
2008-07-25	12:56	1.9329	2.0261	1.9239	2.0429	0	0		-	-
2008-07-28	07:58	1.9191	2.0117	1.9102	2.0284	0	0		-	-
2008-07-28	12:40	1.9191	2.0117	1.9102	2.0284	0	0		-	-
2008-07-29	08:07	1.9199	2.0125	1.911	2.0292	0	0		-	-
2008-07-29	13:02	1.9199	2.0125	1.911	2.0292	0	0		-	-
2008-07-30	08:13	1.9201	2.0127	1.9113	2.0295	0	0		-	-
2008-07-30	12:58	1.9201	2.0127	1.9113	2.0295	0	0		-	-
2008-07-31	07:56	1.9151	2.0075	1.9063	2.0242	0	0		-	-
2008-07-31	13:11	1.9151	2.0075	1.9063	2.0242	0	0		-	-
2008-08-01	08:02	1.9207	2.0133	1.9118	2.0301	0	0		-	-
2008-08-01	12:35	1.9207	2.0133	1.9118	2.0301	0	0		-	-
2008-08-04	08:09	1.9165	2.009	1.9077	2.0257	0	0		-	-
2008-08-04	12:43	1.9165	2.009	1.9077	2.0257	0	0		-	-
2008-08-05	08:13	1.9132	2.0055	1.9044	2.0222	0	0		-	-
2008-08-05	10:34	1.9223	2.015	1.9134	2.0318	0	0		-	-
2008-08-05	12:31	1.9223	2.015	1.9134	2.0318	0	0		-	-
2008-08-06	08:04	1.924	2.0168	1.9151	2.0336	0	0		-	-
2008-08-06	12:12	1.9408	2.0344	1.9318	2.0513	0	0		-	-
2008-08-06	12:50	1.9408	2.0344	1.9318	2.0513	0	0		-	-
2008-08-07	08:00	1.936	2.0294	1.9271	2.0463	0	0		-	-
2008-08-07	13:24	1.936	2.0294	1.9271	2.0463	0	0		-	-
2008-08-08	08:07	1.9519	2.0461	1.9429	2.0631	0	0		-	-
2008-08-08	09:32	1.9586	2.0531	1.9496	2.0702	0	0		-	-
2008-08-08	12:57	1.9586	2.0531	1.9496	2.0702	0	0		-	-
2008-08-11	08:03	1.9693	2.0643	1.9602	2.0815	0	0		-	-
2008-08-11	12:47	1.9693	2.0643	1.9602	2.0815	0	0		-	-
2008-08-12	07:54	1.9733	2.0685	1.9642	2.0857	0	0		-	-
2008-08-12	13:07	1.9733	2.0685	1.9642	2.0857	0	0		-	-
2008-08-13	07:50	1.9644	2.0592	1.9554	2.0763	0	0		-	-
2008-08-13	12:30	1.9764	2.0717	1.9672	2.0889	0	0		-	-
2008-08-13	12:52	1.9764	2.0717	1.9672	2.0889	0	0		-	-
2008-08-14	08:15	1.9898	2.0857	1.9806	2.1031	0	0		-	-
2008-08-14	13:08	1.9898	2.0857	1.9806	2.1031	0	0		-	-
2008-08-18	07:50	2.0132	2.1103	2.0039	2.1278	0	0		-	-
2008-08-18	12:27	2.0132	2.1103	2.0039	2.1278	0	0		-	-
2008-08-19	08:11	2.0068	2.1036	1.9975	2.1211	0	0		-	-
2008-08-19	13:04	2.0068	2.1036	1.9975	2.1211	0	0		-	-
2008-08-20	08:00	2.0058	2.1025	1.9965	2.12	0	0		-	-
2008-08-20	12:41	2.0058	2.1025	1.9965	2.12	0	0		-	-
2008-08-21	08:10	1.9942	2.0904	1.985	2.1078	0	0		-	-
2008-08-21	13:23	1.9942	2.0904	1.985	2.1078	0	0		-	-
2008-08-22	07:52	1.9841	2.0798	1.975	2.0971	0	0		-	-
2008-08-22	13:55	1.9841	2.0798	1.975	2.0971	0	0		-	-
2008-08-25	07:55	1.9876	2.0834	1.9784	2.1008	0	0		-	-
2008-08-25	12:54	1.9876	2.0834	1.9784	2.1008	0	0		-	-
2008-08-26	08:08	1.9959	2.0921	1.9866	2.1095	0	0		-	-
2008-08-26	12:44	1.9959	2.0921	1.9866	2.1095	0	0		-	-
2008-08-26	13:13	2.0027	2.0993	1.9934	2.1167	0	0		-	-
2008-08-27	08:02	2.0101	2.1071	2.0009	2.1246	0	0		-	-
2008-08-27	13:00	2.0101	2.1071	2.0009	2.1246	0	0		-	-
2008-08-28	08:07	2.0119	2.1089	2.0026	2.1264	0	0		-	-
2008-08-28	12:53	2.0119	2.1089	2.0026	2.1264	0	0		-	-
2008-08-29	08:08	2.0245	2.1221	2.0151	2.1398	0	0		-	-
2008-08-29	12:30	2.0245	2.1221	2.0151	2.1398	0	0		-	-
2008-09-01	08:07	2.0123	2.1093	2.003	2.1269	0	0		-	-
2008-09-01	12:41	2.0123	2.1093	2.003	2.1269	0	0		-	-
2008-09-02	08:10	2.0308	2.1288	2.0215	2.1465	0	0		-	-
2008-09-02	09:58	2.036	2.1342	2.0266	2.152	0	0		-	-
2008-09-02	13:38	2.036	2.1342	2.0266	2.152	0	0		-	-
2008-09-03	07:58	2.0336	2.1361	2.0274	2.1528	0	0		-	-
2008-09-03	15:30	2.0336	2.1361	2.0274	2.1528	0	0		-	-
2008-09-04	08:08	2.0489	2.1521	2.0426	2.1689	0	0		-	-
2008-09-04	13:00	2.0489	2.1521	2.0426	2.1689	0	0		-	-
2008-09-04	13:14	2.0565	2.16	2.0501	2.177	0	0		-	-
2008-09-05	07:59	2.0898	2.1951	2.0834	2.2122	0	0		-	-
2008-09-05	11:25	2.1033	2.2092	2.0968	2.2265	0	0		-	-
2008-09-05	15:38	2.1033	2.2092	2.0968	2.2265	0	0		-	-
2008-09-08	08:44	2.0666	2.1707	2.0602	2.1877	0	0		-	-
2008-09-08	10:13	2.0875	2.1927	2.0811	2.2098	0	0		-	-
2008-09-08	11:07	2.1071	2.2132	2.1006	2.2305	0	0		-	-
2008-09-08	13:44	2.1071	2.2132	2.1006	2.2305	0	0		-	-
2008-09-09	07:58	2.1239	2.2309	2.1174	2.2483	0	0		-	-
2008-09-09	12:29	2.1239	2.2309	2.1174	2.2483	0	0		-	-
2008-09-09	12:34	2.0999	2.2057	2.0934	2.2229	0	0		-	-
2008-09-10	08:17	2.1207	2.2275	2.1142	2.245	0	0		-	-
2008-09-10	12:44	2.1207	2.2275	2.1142	2.245	0	0		-	-
2008-09-10	15:23	2.0882	2.1934	2.0818	2.2105	0	0		-	-
2008-09-11	07:50	2.0762	2.1808	2.0698	2.1978	0	0		-	-
2008-09-11	12:08	2.098	2.2036	2.0915	2.2209	0	0		-	-
2008-09-11	13:23	2.098	2.2036	2.0915	2.2209	0	0		-	-
2008-09-12	08:22	2.066	2.1701	2.0597	2.1871	0	0		-	-
2008-09-12	09:20	2.0374	2.14	2.0311	2.1567	0	0		-	-
2008-09-12	15:03	2.0374	2.14	2.0311	2.1567	0	0		-	-
2008-09-15	08:01	2.0432	2.1461	2.0369	2.1629	0	0		-	-
2008-09-15	09:49	2.0351	2.1376	2.0288	2.1543	0	0		-	-
2008-09-15	11:49	2.0611	2.1649	2.0548	2.1819	0	0		-	-
2008-09-15	13:13	2.0611	2.1649	2.0548	2.1819	0	0		-	-
2008-09-16	08:15	2.0718	2.1761	2.0654	2.1932	0	0		-	-
2008-09-16	09:58	2.094	2.1994	2.0875	2.2167	0	0		-	-
